profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23
medium_roughness_0206,medium_roughness,85.0,85.0,100.0,100.0,296.095703125,5.249293735687388e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,6.8509029915730935e-06,1548.90087890625,3.810119778790977e-06,599.0947875976562,1.0367532468080753e-06,3.5707942060980713e-06
medium_roughness_0189,medium_roughness,85.0,85.0,100.0,100.0,991.6658325195312,1.9132949091726914e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.3007234631222673e-05,1.144349698734004e-05,8.168014574039262e-06,1178.191162109375,1384.8814697265625,1039.0003662109375
high_roughness_0343,high_roughness,85.0,85.0,100.0,100.0,870.28466796875,975.0733032226562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1016.1149291992188,1146.127685546875,8.263087511295453e-05,817.5823364257812,636.1163940429688,6.419703277060762e-05
low_roughness_0272,low_roughness,85.0,85.0,100.0,100.0,1.790444912330713e-05,1343.308837890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1367.4716796875,1353.79345703125,689.9821166992188,2.164466422982514e-05,1.777145553205628e-05,0.00010960829968098551
high_roughness_0148,high_roughness,85.0,85.0,100.0,100.0,2.771088657027576e-05,1205.8094482421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1238.12744140625,1188.529052734375,1313.6033935546875,3.434075915720314e-05,3.008951352967415e-05,2.877591577998828e-05
low_roughness_0258,low_roughness,85.0,85.0,100.0,100.0,269.6947937011719,0.00011437883949838579,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,247.17202758789062,1517.20947265625,125.92960357666016,0.00013552079326473176,2.2597880615649046e-06,3.9272886169783305e-06
low_roughness_0034,low_roughness,85.0,85.0,100.0,100.0,7.4975819188694e-06,6.11942868999904e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,733.4337768554688,7.450886641890975e-06,1459.83154296875,9.049557775142603e-06,7.65162258176133e-06,1458.3521728515625
medium_roughness_0141,medium_roughness,85.0,85.0,100.0,100.0,612.4000854492188,598.3883056640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,562.8010864257812,135.4530487060547,42.9317626953125,671.7794799804688,956.597900390625,71.61308288574219
low_roughness_0167,low_roughness,85.0,85.0,100.0,100.0,1151.8175048828125,268.6285095214844,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1235.933349609375,1506.158447265625,0.0002065816370304674,996.5687255859375,9.38295415835455e-05,2.4265869797091e-05
medium_roughness_0332,medium_roughness,85.0,85.0,100.0,100.0,1.0989668226102367e-05,125.8646011352539,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1061.2283935546875,1.5224248954837094e-06,1362.9183349609375,1.3533976016333327e-05,1.1773547157645226e-05,1382.4827880859375
high_roughness_0233,high_roughness,85.0,85.0,100.0,100.0,2.4851810849213507e-06,3.412807473068824e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.71709290650324e-06,4.143018031754764e-06,3.682288252093713e-06,2.645766699060914e-06,1471.681396484375,3.37526739713212e-06
low_roughness_0119,low_roughness,85.0,85.0,100.0,100.0,282.5103454589844,1.3934030903328676e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.7742580894264393e-05,1.0330803888791706e-05,481.3406677246094,1018.6384887695312,0.0001101780726457946,1384.7308349609375
high_roughness_0038,high_roughness,85.0,85.0,100.0,100.0,1.0938787454506382e-05,1165.0859375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1223.61376953125,444.1609802246094,669.421875,1.4174556781654246e-05,1.2362348570604809e-05,621.21533203125
medium_roughness_0254,medium_roughness,85.0,85.0,100.0,100.0,391.3279724121094,2.2719685148331337e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.7889947887160815e-05,1.4583444681193214e-05,8.246654033428058e-06,1049.932373046875,1323.8387451171875,809.491455078125
high_roughness_0122,high_roughness,85.0,85.0,100.0,100.0,4.593286121234996e-06,4.752361746795941e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.708708158636e-06,4.605198682838818e-06,2.576187171143829e-06,5.423976745078107e-06,1523.9080810546875,425.7444152832031
high_roughness_0308,high_roughness,85.0,85.0,100.0,100.0,3.3059615816455334e-05,7.291537258424796e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,8.676764082338195e-06,6.047656825103331e-06,1433.553466796875,534.8455200195312,6.396734988811659e-06,1440.93994140625
low_roughness_0118,low_roughness,85.0,85.0,100.0,100.0,1111.9407958984375,6.278127693803981e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,7.576697680633515e-05,5.0734655815176666e-05,0.00042085503810085356,1139.04052734375,1094.5146484375,20.907058715820312
medium_roughness_0307,medium_roughness,85.0,85.0,100.0,100.0,5.214834800426615e-06,4.796738721779548e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.6409676290059e-06,4.819780315301614e-06,2.9102457119734026e-06,6.316630333458306e-06,1434.896240234375,744.5051879882812
low_roughness_0361,low_roughness,85.0,85.0,100.0,100.0,529.3408203125,569.427734375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,601.2346801757812,687.6571655273438,0.00046629528515040874,534.0426635742188,435.4681091308594,0.00044774796697311103
medium_roughness_0322,medium_roughness,85.0,85.0,100.0,100.0,3.590300912037492e-05,1.0364523404859938e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.227997836394934e-05,1.2165432053734548e-05,1011.8328857421875,243.41348266601562,1.3299271813593805e-05,1055.149169921875
medium_roughness_0199,medium_roughness,85.0,85.0,100.0,100.0,1.630429869692307e-05,1019.3331298828125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1069.9393310546875,0.00018203520448878407,0.00017133315850514919,2.1964035113342106e-05,0.0021872606594115496,1149.1529541015625
low_roughness_0130,low_roughness,85.0,85.0,100.0,100.0,1.865880585683044e-05,1310.8590087890625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1332.3499755859375,1183.749267578125,782.5933837890625,2.3685635824222118e-05,3.5943154216511175e-05,475.4975280761719
medium_roughness_0093,medium_roughness,85.0,85.0,100.0,100.0,1.3538947314373218e-05,1093.221923828125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1170.27099609375,3.0626164516434073e-05,1269.6761474609375,1.740367770253215e-05,2.8907334126415662e-05,1351.1815185546875
low_roughness_0054,low_roughness,85.0,85.0,100.0,100.0,75.7204360961914,414.47265625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,446.7976989746094,0.0028816983103752136,1.9175091438228264e-05,512.3203125,1119.8707275390625,2.002137989620678e-05
medium_roughness_0357,medium_roughness,85.0,85.0,100.0,100.0,1.295790025324095e-05,9.951140782504808e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.1610732144617941e-05,9.260089427698404e-06,779.8896484375,1.615193650650326e-05,1.2099781088181771e-05,157.32875061035156
high_roughness_0354,high_roughness,85.0,85.0,100.0,100.0,4.338099188316846e-06,2.0629182472475804e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,996.1057739257812,1.266416711587226e-05,611.7216186523438,5.4611291488981806e-06,7.026006187516032e-06,0.0001067488337866962
high_roughness_0188,high_roughness,85.0,85.0,100.0,100.0,1.6089641576400027e-05,902.9353637695312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1172.81884765625,1389.0042724609375,796.1517333984375,1.9681603589560837e-05,1.0868110621231608e-05,5.350754236133071e-06
high_roughness_0387,high_roughness,85.0,85.0,100.0,100.0,620.1546630859375,3.8751550164306536e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.385701711522415e-05,8.132145921990741e-06,7.103960342647042e-06,1183.3023681640625,1453.1331787109375,785.160400390625
low_roughness_0307,low_roughness,85.0,85.0,100.0,100.0,0.0001904169184854254,762.2512817382812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0007401396869681776,2.1533928702410776e-06,4.601958607963752e-06,1085.1551513671875,1527.0550537109375,705.34228515625
low_roughness_0338,low_roughness,85.0,85.0,100.0,100.0,1.0678434591682162e-05,1366.922607421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1393.388671875,1181.16845703125,322.4198913574219,1.3181639587855898e-05,1.0135830962099135e-05,307.51153564453125
high_roughness_0299,high_roughness,85.0,85.0,100.0,100.0,4.875520517089171e-06,0.00029366917442530394,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,579.4385375976562,4.004945822089212e-06,3.3055487165256636e-06,6.1478276620619e-06,1.248767785000382e-05,3.3476724183856277e-06
low_roughness_0142,low_roughness,85.0,85.0,100.0,100.0,1155.9600830078125,993.4212036132812,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,123.52410125732422,6.078572914702818e-05,0.0001661243150010705,1207.3798828125,1329.932373046875,554.5654296875
high_roughness_0078,high_roughness,85.0,85.0,100.0,100.0,5.0029007070406806e-06,0.0005639530718326569,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1295.522705078125,3.8118678276077844e-06,1499.6265869140625,6.145945462776581e-06,5.464625246531796e-06,1504.3233642578125
high_roughness_0034,high_roughness,85.0,85.0,100.0,100.0,1.831109511840623e-05,1323.9085693359375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1351.63037109375,1358.520751953125,1256.5277099609375,2.2098543922766112e-05,1.7818991182139143e-05,1.3991287232784089e-05
low_roughness_0365,low_roughness,85.0,85.0,100.0,100.0,460.2150573730469,1.0238343747914769e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.2658661034947727e-05,1.2636793144338299e-05,1196.84814453125,1230.2449951171875,3.0396524834941374e-06,1112.7474365234375
medium_roughness_0041,medium_roughness,85.0,85.0,100.0,100.0,1.0541694791754708e-05,1245.69677734375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1289.340576171875,757.8905029296875,872.8206787109375,1.338311722065555e-05,1.008365234156372e-05,581.227783203125
high_roughness_0326,high_roughness,85.0,85.0,100.0,100.0,2.8641541121032787e-06,77.82691192626953,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.426129180501448e-06,3.6369078770803753e-06,3.1510980988969095e-06,4.013131274405168e-06,1558.869140625,163.67874145507812
low_roughness_0004,low_roughness,85.0,85.0,100.0,100.0,1.643767609493807e-05,258.98394775390625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1040.53125,454.3639221191406,1286.7796630859375,2.067568311758805e-05,1.3091976143186912e-05,0.0011017272481694818
high_roughness_0015,high_roughness,85.0,85.0,100.0,100.0,3.707259793372941e-06,3.565607812561211e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.297478426451562e-06,3.899849161825841e-06,1542.9359130859375,4.647234618460061e-06,3.9497308534919284e-06,1543.0057373046875
high_roughness_0262,high_roughness,85.0,85.0,100.0,100.0,1121.1285400390625,1.8336486391490325e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.2933323634788394e-05,1.4420212210097816e-05,1.3495054190570954e-05,1193.648193359375,1270.082275390625,1083.150146484375
high_roughness_0149,high_roughness,85.0,85.0,100.0,100.0,0.0016435063444077969,5.230534043221269e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,6.5099475250463e-06,6.496607056760695e-06,1276.7080078125,1016.7645263671875,1.8992539025930455e-06,0.01874619908630848
low_roughness_0359,low_roughness,85.0,85.0,100.0,100.0,8.229643754020799e-06,7.89754449215252e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,9.577480341249611e-06,8.19491015136009e-06,562.173828125,1.0068161827803124e-05,8.600009095971473e-06,514.3509521484375
medium_roughness_0386,medium_roughness,85.0,85.0,100.0,100.0,38.37762451171875,6.169088464957895e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,7.399033620458795e-06,5.6835729083104525e-06,634.0384521484375,1493.074462890625,8.528129001206253e-06,1177.955810546875
medium_roughness_0192,medium_roughness,85.0,85.0,100.0,100.0,1052.0570068359375,1.721350781735964e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,3.1596762710250914e-05,1229.786865234375,0.00018588239618111402,1070.9044189453125,771.9261474609375,0.00013244556612335145
high_roughness_0105,high_roughness,85.0,85.0,100.0,100.0,2.271611083415337e-05,8.880078894435428e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.0393217962700874e-05,9.000274985737633e-06,1302.507568359375,4.791475657839328e-05,1.6881953342817724e-05,1342.234619140625
low_roughness_0157,low_roughness,85.0,85.0,100.0,100.0,1.790298119885847e-05,726.2323608398438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,944.8720703125,180.92369079589844,246.41102600097656,2.298832987435162e-05,1.2809439795091748e-05,0.0008305179653689265
low_roughness_0295,low_roughness,85.0,85.0,100.0,100.0,6.227964604477165e-06,1.984741356864106e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,272.3477783203125,0.004434459377080202,604.9076538085938,7.160025688790483e-06,4.53838265457307e-06,5.928725659032352e-05
medium_roughness_0184,medium_roughness,85.0,85.0,100.0,100.0,1.1427378012740519e-05,7.78743105911417e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,9.25931271922309e-06,9.259462785848882e-06,560.9888916015625,1.459375380363781e-05,9.028567546920385e-06,269.2135925292969
low_roughness_0016,low_roughness,85.0,85.0,100.0,100.0,1332.019775390625,9.487055649515241e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.1855187949549872e-05,8.249706297647208e-06,1681.876220703125,1364.780029296875,765.2998657226562,1729.6630859375
medium_roughness_0319,medium_roughness,85.0,85.0,100.0,100.0,0.000172081112395972,557.2167358398438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,726.4715576171875,225.3355255126953,468.83221435546875,0.00021116550487931818,0.0001838887546909973,350.58697509765625
high_roughness_0143,high_roughness,85.0,85.0,100.0,100.0,5.2000550567754544e-06,4.98782355862204e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,102.14912414550781,5.780756055173697e-06,1494.8037109375,6.167070296214661e-06,5.5453892855439335e-06,1494.165771484375
low_roughness_0271,low_roughness,85.0,85.0,100.0,100.0,960.8217163085938,732.0733032226562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,800.7072143554688,1168.5875244140625,137.01773071289062,955.731689453125,259.625732421875,184.3332061767578
low_roughness_0214,low_roughness,85.0,85.0,100.0,100.0,4.809449819731526e-06,4.486262241698569e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.278408934827894e-06,4.042528416903224e-06,9.72385919340013e-07,81.08378601074219,1564.8441162109375,595.0337524414062
medium_roughness_0223,medium_roughness,85.0,85.0,100.0,100.0,2.3643093300051987e-05,1302.8875732421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1326.77783203125,1298.16357421875,1505.6729736328125,2.8589091016328894e-05,2.456506626913324e-05,767.1472778320312
medium_roughness_0121,medium_roughness,85.0,85.0,100.0,100.0,777.5721435546875,0.000502254581078887,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,441.98272705078125,1377.169189453125,360.70703125,488.1246032714844,0.0002916918892879039,0.0018451878568157554
low_roughness_0287,low_roughness,85.0,85.0,100.0,100.0,4.0991151763591915e-05,9.085063538805116e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.0238851245958358e-05,6.810073500673752e-06,0.04003527760505676,124.64961242675781,872.3038940429688,1250.01904296875
low_roughness_0208,low_roughness,85.0,85.0,100.0,100.0,393.2458190917969,6.059970473870635e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,736.2221069335938,1466.5517578125,128.58663940429688,2.1681624275515787e-05,5.763724402640946e-06,7.698040462855715e-06
low_roughness_0122,low_roughness,85.0,85.0,100.0,100.0,7.556559467047919e-06,7.5273292168276384e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,733.6204833984375,1.1541720596142113e-05,1393.0872802734375,9.003658306028228e-06,6.702217888232553e-06,1363.6571044921875
high_roughness_0135,high_roughness,85.0,85.0,100.0,100.0,594.5784301757812,467.6036376953125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,664.2715454101562,1192.63525390625,4.9232075980398804e-05,0.0005997728439979255,0.0008450521272607148,2.8103273507440463e-05
high_roughness_0077,high_roughness,85.0,85.0,100.0,100.0,1385.0833740234375,799.9237060546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,125.79851531982422,1442.169677734375,1.064125717675779e-05,1405.871826171875,1413.97021484375,1.0561942872300278e-05
medium_roughness_0321,medium_roughness,85.0,85.0,100.0,100.0,1108.279296875,8.98526850505732e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00010651758930180222,0.00020388017583172768,6.697935896227136e-05,1129.3526611328125,1080.3221435546875,6.029936048435047e-05
high_roughness_0192,high_roughness,85.0,85.0,100.0,100.0,30.869400024414062,1101.2789306640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1110.173583984375,1071.3795166015625,8.86211491888389e-05,0.0018966603092849255,1014.2290649414062,0.00012108350347261876
low_roughness_0357,low_roughness,85.0,85.0,100.0,100.0,2.0946148652001284e-05,925.7069702148438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1040.28564453125,0.002496683970093727,1094.8111572265625,2.680893157958053e-05,1.5200866073428188e-05,1060.60009765625
medium_roughness_0181,medium_roughness,85.0,85.0,100.0,100.0,1040.7315673828125,8.701083061168902e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.1148206795041915e-05,7.871430170780513e-06,1503.970458984375,1194.3919677734375,4.482992517296225e-05,1502.6400146484375
high_roughness_0267,high_roughness,85.0,85.0,100.0,100.0,6.536567980219843e-06,464.9134826660156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,643.6397094726562,2.9225698199297767e-06,0.00824720412492752,8.29177770356182e-06,1260.9847412109375,1444.2369384765625
high_roughness_0355,high_roughness,85.0,85.0,100.0,100.0,893.6845703125,376.8453369140625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,976.696533203125,1450.0135498046875,1254.4447021484375,305.2618103027344,1.7093516362365335e-05,1210.054443359375
medium_roughness_0022,medium_roughness,85.0,85.0,100.0,100.0,0.005829742178320885,1.369065012113424e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1.688036172708962e-05,4.511865336098708e-05,1146.7525634765625,944.0104370117188,6.1348960116447415e-06,241.29588317871094
medium_roughness_0150,medium_roughness,85.0,85.0,100.0,100.0,285.0569763183594,5.654221968143247e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,7.04807389411144e-05,607.59619140625,952.7073974609375,471.7679443359375,4.974787952960469e-05,627.8930053710938
high_roughness_0303,high_roughness,85.0,85.0,100.0,100.0,5.126393716636812e-06,680.7750244140625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.001773937838152051,2.4738239972066367e-06,2.5597789772291435e-06,6.7940313783765305e-06,1572.1708984375,517.0076904296875
high_roughness_0224,high_roughness,85.0,85.0,100.0,100.0,241.93313598632812,4.41373122157529e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.536133539862931e-05,4.4859902118332684e-05,1170.849365234375,793.1985473632812,0.00022509547125082463,78.90843963623047
high_roughness_0256,high_roughness,85.0,85.0,100.0,100.0,815.983642578125,3.7291133594408166e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,6.891839802847244e-06,1621.638671875,280.0867004394531,499.4468688964844,9.820409468375146e-05,2.534964369260706e-05
low_roughness_0088,low_roughness,85.0,85.0,100.0,100.0,2.4616094378870912e-05,0.0004179277166258544,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,678.3263549804688,1273.7120361328125,252.21932983398438,3.0146124117891304e-05,1.8549017113400623e-05,1.0266179742757231e-05
medium_roughness_0175,medium_roughness,85.0,85.0,100.0,100.0,1.217710814671591e-05,4.7785433707758784e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,155.06613159179688,4.409561734064482e-05,860.6646118164062,1.3606578249891754e-05,9.963579032046255e-06,0.0007352804532274604
medium_roughness_0295,medium_roughness,85.0,85.0,100.0,100.0,785.0751342773438,247.1710968017578,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.003669908968731761,406.7121887207031,0.00019032724958378822,823.3603515625,1082.5872802734375,0.00032450893195346
medium_roughness_0264,medium_roughness,85.0,85.0,100.0,100.0,8.711088412383106e-06,0.0006575016886927187,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,830.2060546875,5.874858106835745e-05,9.638256597099826e-05,1.1174050086992793e-05,9.286133717978373e-06,424.8812561035156
medium_roughness_0059,medium_roughness,85.0,85.0,100.0,100.0,9.53441940509947e-06,1396.97509765625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1427.5794677734375,1434.4288330078125,1198.4417724609375,1.162060107162688e-05,9.561691513226833e-06,6.387761459336616e-06
high_roughness_0161,high_roughness,85.0,85.0,100.0,100.0,379.0185852050781,816.8802490234375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,782.6524047851562,116.98091125488281,0.00012749762390740216,753.92626953125,1168.329345703125,0.00019899221661034971
low_roughness_0368,low_roughness,85.0,85.0,100.0,100.0,1.1017727956641465e-05,192.66175842285156,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,987.7818603515625,7.082564843585715e-05,1603.1961669921875,1.3877417586627416e-05,5.836232958245091e-06,1620.759033203125
high_roughness_0243,high_roughness,85.0,85.0,100.0,100.0,1202.555419921875,4.175984940957278e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.0219397962791845e-05,4.2061012209160253e-05,2.6068208171636797e-05,1230.0111083984375,1235.6468505859375,462.5362548828125
medium_roughness_0345,medium_roughness,85.0,85.0,100.0,100.0,4.856799478147877e-06,364.71435546875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.5607415561098605e-06,4.067455847689416e-06,1.2141280194555293e-06,6.24121230430319e-06,1576.76611328125,1332.5687255859375
high_roughness_0222,high_roughness,85.0,85.0,100.0,100.0,5.562020305660553e-06,4.253896804584656e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,5.104230694996659e-06,4.643769898393657e-06,1479.9306640625,7.350519354076823e-06,5.295572464092402e-06,1484.5374755859375
low_roughness_0069,low_roughness,85.0,85.0,100.0,100.0,9.85575115919346e-06,1179.95556640625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1197.7451171875,302.36712646484375,0.00011754385923268273,1.4246178579924162e-05,561.5872192382812,327.7452392578125
medium_roughness_0036,medium_roughness,85.0,85.0,100.0,100.0,92.6527328491211,3.885079058818519e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.636578159988858e-05,1.694009370112326e-05,779.880615234375,728.5953369140625,0.00010749772627605125,879.69384765625
low_roughness_0196,low_roughness,85.0,85.0,100.0,100.0,4.964124400430592e-06,2.3389598027279135e-06,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00011302404891466722,1497.1090087890625,38.26200866699219,5.832377155456925e-06,5.241115104581695e-06,5.038976269133855e-06
high_roughness_0264,high_roughness,85.0,85.0,100.0,100.0,1.3244960427982733e-05,1264.0015869140625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1299.741455078125,287.0150451660156,1154.197265625,1.6716603568056598e-05,1.2835743291361723e-05,1088.2435302734375
low_roughness_0312,low_roughness,85.0,85.0,100.0,100.0,1251.0762939453125,994.92041015625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1136.7197265625,1448.2177734375,524.27978515625,1251.5404052734375,178.74208068847656,470.06103515625
low_roughness_0225,low_roughness,85.0,85.0,100.0,100.0,1.5151816114666872e-05,207.0427703857422,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1035.08642578125,0.0001402470370521769,1358.8201904296875,1.9125669496133924e-05,1.1051455658162013e-05,488.73138427734375
medium_roughness_0048,medium_roughness,85.0,85.0,100.0,100.0,763.1680908203125,883.1922607421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,956.5516967773438,1202.3270263671875,0.00022743147565051913,386.4659729003906,0.008622036315500736,0.00010929892596323043
