profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
high_roughness_0040,high_roughness,0.549061,19.731613,31.280322,315.397005,216.739805,104.059095,112.680710,0.000000,14.797857,63.423792
high_roughness_0214,high_roughness,0.662871,27.774244,47.606256,579.456922,303.599176,190.453316,113.145860,0.000000,19.962998,118.798299
medium_roughness_0133,medium_roughness,0.499759,36.637044,44.141873,842.371750,470.533079,255.800915,214.732164,0.000000,30.042622,77.764029
high_roughness_0106,high_roughness,0.572399,36.524395,52.861932,1023.992390,482.690230,270.112839,212.577391,0.000000,31.830125,73.550297
high_roughness_0173,high_roughness,0.607896,27.415938,49.015941,636.415140,324.470274,184.721119,139.749155,0.000000,22.111960,129.550881
low_roughness_0215,low_roughness,0.441171,30.846545,53.915421,724.975228,334.101785,198.736691,135.365093,0.000000,22.887722,76.425254
high_roughness_0102,high_roughness,0.570444,29.384963,27.997486,435.994134,313.926739,162.852914,151.073825,0.000000,22.201104,83.406521
medium_roughness_0174,medium_roughness,0.510834,36.469925,47.763323,851.929193,445.019503,265.862546,179.156957,0.000000,29.222017,108.279656
medium_roughness_0186,medium_roughness,0.513208,21.110577,46.800758,437.287742,232.633762,128.427026,104.206736,0.000000,15.629593,88.340917
low_roughness_0240,low_roughness,0.448967,26.640768,52.894397,646.632955,304.600355,196.738147,107.862208,0.000000,20.961561,82.601745
low_roughness_0104,low_roughness,0.388296,31.591287,45.125393,708.734763,388.915416,202.221381,186.694035,0.000000,25.439570,73.248316
medium_roughness_0137,medium_roughness,0.500818,45.236154,42.607388,994.656431,570.859306,297.606886,273.252420,0.000000,39.051907,91.210411
medium_roughness_0237,medium_roughness,0.530645,41.703700,34.117765,769.462331,506.938978,219.562451,287.376528,0.000000,34.658556,104.468252
low_roughness_0110,low_roughness,0.394660,45.017857,47.569325,1186.215754,621.940923,320.393946,301.546978,0.000000,41.500319,100.630121
low_roughness_0178,low_roughness,0.426094,32.525666,38.535223,599.242098,368.322820,208.685307,159.637514,0.000000,24.436803,68.672540
low_roughness_0120,low_roughness,0.400173,40.860751,41.741523,880.831206,513.158849,288.992912,224.165936,0.000000,33.638306,66.943825
high_roughness_0242,high_roughness,0.716443,31.634037,28.595951,576.308474,411.507586,227.186652,184.320934,0.000000,27.775780,70.286997
medium_roughness_0061,medium_roughness,0.471069,41.813778,31.008308,713.855924,492.501278,263.913614,228.587664,0.000000,32.889834,96.237511
high_roughness_0241,high_roughness,0.711187,33.665685,40.137572,597.815501,357.866871,219.265916,138.600955,0.000000,25.308064,120.091138
high_roughness_0236,high_roughness,0.699764,17.856599,50.634676,450.093392,222.190062,135.225713,86.964349,0.000000,14.212230,45.001734
medium_roughness_0195,medium_roughness,0.517235,33.591899,42.529546,718.939987,413.178077,222.897635,190.280442,0.000000,28.000227,72.527592
low_roughness_0119,low_roughness,0.399694,26.812189,55.544934,713.909369,317.368879,173.268366,144.100513,0.000000,21.080574,62.457419
medium_roughness_0056,medium_roughness,0.470219,36.725197,38.582078,737.418062,452.906849,238.272724,214.634125,0.000000,29.565489,61.206884
medium_roughness_0118,medium_roughness,0.492837,33.901918,29.843796,497.286602,348.877401,176.164845,172.712556,0.000000,25.169850,99.124726
low_roughness_0159,low_roughness,0.419926,29.853948,44.331840,782.043866,435.349429,237.863062,197.486367,0.000000,28.344721,54.993917
high_roughness_0108,high_roughness,0.572932,51.134330,34.936319,924.354735,601.419214,327.912009,273.507205,0.000000,39.745893,97.254794
high_roughness_0126,high_roughness,0.580074,44.144325,38.131755,897.414177,555.214406,288.001493,267.212913,0.000000,36.776923,130.079487
high_roughness_0151,high_roughness,0.592552,23.164046,45.357184,500.783459,273.642184,150.263654,123.378530,0.000000,18.072812,67.207144
medium_roughness_0216,medium_roughness,0.525004,16.153531,59.688228,523.598645,211.071892,114.499493,96.572399,0.000000,13.689080,37.959940
medium_roughness_0152,medium_roughness,0.502542,26.977107,52.955899,604.958022,284.597061,181.987425,102.609637,0.000000,20.032239,91.969617
medium_roughness_0143,medium_roughness,0.501826,33.276503,26.626765,570.134412,418.326063,214.952666,203.373396,0.000000,28.361876,86.315357
high_roughness_0218,high_roughness,0.666627,33.418873,43.890037,689.403968,386.824312,205.716569,181.107743,0.000000,25.888249,101.467697
medium_roughness_0030,medium_roughness,0.464014,36.735225,31.798833,644.081663,439.271209,254.827715,184.443494,0.000000,28.601555,132.975864
medium_roughness_0022,medium_roughness,0.459482,49.795813,39.952120,1086.259897,652.276042,339.605674,312.670368,0.000000,43.662456,127.400003
low_roughness_0234,low_roughness,0.446907,23.473854,40.321244,484.896895,289.380435,153.305046,136.075390,0.000000,19.391083,62.639400
low_roughness_0072,low_roughness,0.362730,30.677357,49.312801,830.851269,421.135238,218.445010,202.690228,0.000000,28.184170,66.760667
medium_roughness_0218,medium_roughness,0.525494,28.720267,43.506640,656.914678,371.113177,181.808923,189.304254,0.000000,24.699493,58.973752
medium_roughness_0007,medium_roughness,0.454261,32.224950,44.209235,723.169785,403.461952,229.934655,173.527297,0.000000,27.662646,89.270530
medium_roughness_0003,medium_roughness,0.453509,12.093772,35.046964,239.699574,155.692152,82.674062,73.018090,0.000000,10.259735,29.137405
high_roughness_0075,high_roughness,0.562658,40.530716,41.305124,820.992488,481.880521,227.810609,254.069913,0.000000,31.160054,98.439590
low_roughness_0012,low_roughness,0.215703,38.725493,45.061336,987.251538,542.382806,268.632123,273.750683,0.000000,35.796061,75.861602
medium_roughness_0098,medium_roughness,0.484888,12.097480,61.205916,328.816599,127.561387,86.217813,41.343574,0.000000,8.993438,62.042778
medium_roughness_0020,medium_roughness,0.458777,42.324529,50.981237,1047.435599,513.439979,298.279725,215.160254,0.000000,34.383794,105.184279
high_roughness_0121,high_roughness,0.578560,30.307896,28.507859,502.442489,359.206891,175.390153,183.816738,0.000000,23.891463,104.094164
medium_roughness_0066,medium_roughness,0.472404,16.843863,54.143248,336.757711,154.426147,91.980359,62.445788,0.000000,10.490496,91.339504
medium_roughness_0110,medium_roughness,0.488368,52.703557,39.626837,1201.342804,725.288648,365.891685,359.396963,0.000000,47.764688,93.163365
low_roughness_0180,low_roughness,0.426774,26.036417,45.390501,655.658777,358.051975,204.312877,153.739099,0.000000,22.800885,53.412676
low_roughness_0014,low_roughness,0.221555,51.434250,33.110688,986.809264,660.069927,370.840384,289.229543,0.000000,45.309258,116.776139
low_roughness_0016,low_roughness,0.264789,37.699619,52.615594,1004.061424,475.768537,234.751291,241.017246,0.000000,31.322594,77.007964
high_roughness_0122,high_roughness,0.578586,39.583266,39.460263,818.911076,495.766614,277.055247,218.711368,0.000000,32.605230,96.076802
medium_roughness_0057,medium_roughness,0.470684,42.936512,40.252805,810.838561,484.453295,274.218197,210.235098,0.000000,33.213380,121.183276
low_roughness_0151,low_roughness,0.416076,42.786733,35.738716,918.221599,590.060992,324.089537,265.971454,0.000000,38.421095,113.797021
high_roughness_0176,high_roughness,0.615100,28.221639,38.832394,496.423597,303.650429,168.164210,135.486219,0.000000,19.825816,73.839500
medium_roughness_0116,medium_roughness,0.492003,22.602116,38.703536,369.331648,226.387240,109.986665,116.400576,0.000000,15.952527,84.598731
high_roughness_0175,high_roughness,0.611900,18.910824,22.647933,252.098196,195.003165,116.441763,78.561402,0.000000,13.007361,70.797414
medium_roughness_0041,medium_roughness,0.465889,27.710073,57.443352,801.424751,341.059512,194.762507,146.297005,0.000000,22.335693,62.887503
high_roughness_0190,high_roughness,0.623415,43.089154,29.321143,726.186126,513.260051,272.495647,240.764404,0.000000,35.799010,124.392801
high_roughness_0169,high_roughness,0.604876,33.150131,44.338483,747.738393,416.202530,234.201091,182.001439,0.000000,27.976917,101.681570
medium_roughness_0023,medium_roughness,0.459974,25.379187,58.185021,752.279774,314.565633,171.917174,142.648459,0.000000,20.188388,55.162794
medium_roughness_0113,medium_roughness,0.491411,26.335336,14.020531,297.203636,255.534107,141.416987,114.117120,0.000000,17.584362,107.173906
low_roughness_0102,low_roughness,0.386625,38.588172,52.077958,1172.390408,561.833428,306.622412,255.211016,0.000000,36.180753,68.554321
low_roughness_0160,low_roughness,0.419957,35.916055,50.630595,941.707215,464.915248,242.949179,221.966068,0.000000,29.955424,77.951540
medium_roughness_0135,medium_roughness,0.500535,25.007660,31.647848,446.899566,305.465472,164.567178,140.898294,0.000000,20.836527,86.924998
high_roughness_0203,high_roughness,0.639784,20.871227,52.057193,539.054002,258.437618,136.261042,122.176576,0.000000,16.535878,49.138983
low_roughness_0031,low_roughness,0.318605,54.693172,32.936239,1092.299392,732.537051,409.072796,323.464254,0.000000,50.014786,121.584582
medium_roughness_0199,medium_roughness,0.518204,29.219355,50.543763,647.343764,320.151866,189.319602,130.832264,0.000000,22.105804,102.935637
high_roughness_0245,high_roughness,0.729063,35.352792,28.911001,578.864451,411.508941,196.148882,215.360060,0.000000,28.692476,94.151728
