profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19
medium_roughness_0298,medium_roughness,117.35600280761719,46.9010009765625,1603.6646728515625,4.559318767860532e-05,5.0292637752136216e-06,1466.401123046875,4.960967999068089e-06,1397.4378662109375,0.00042154197581112385,8.201931450457778e-06,2.5872577680274844e-05,2.7058984414907172e-05,1.3871331248083152e-05,7.932560038170777e-06,3.288961306679994e-05,1.4778669537918177e-05,3.1535619200440124e-05,1.3287431102071423e-05,0.00010055448365164921,1.0985445442202035e-05
medium_roughness_0088,medium_roughness,117.35600280761719,46.9010009765625,1489.78076171875,1513.99169921875,8.777259608905297e-06,1291.9183349609375,1.8723444554780144e-06,5.0314706641074736e-06,2.814704566844739e-05,8.706603694008663e-06,3.2154039217857644e-05,3.2656113035045564e-05,1.3911286259826738e-05,1.0339999789721332e-05,3.650934377219528e-05,1.87566638487624e-05,3.050781560887117e-05,1.1126083336421289e-05,1.8397597159491852e-05,1.4069401913729962e-05
low_roughness_0279,low_roughness,117.35600280761719,46.9010009765625,1476.5535888671875,1401.8272705078125,7.062208169372752e-06,1417.7149658203125,4.025934686069377e-06,1349.6339111328125,1221.8184814453125,6.302676410996355e-06,2.728077924984973e-05,2.9288077712408267e-05,139.3734130859375,8.0967802205123e-06,5.4097705287858844e-05,1.648514808039181e-05,774.9904174804688,9.621981007512659e-06,1256.6427001953125,9.109624443226494e-06
high_roughness_0390,high_roughness,117.35600280761719,46.9010009765625,1.0985138487740187e-06,1354.7332763671875,1327.5013427734375,7.065610134304734e-06,1282.85693359375,2.3857214728195686e-06,1.3235174264991656e-05,0.0005526054883375764,9.564001811668277e-05,7.592234032927081e-05,1.3357142961467616e-05,0.011953315697610378,5.003115438739769e-05,0.00010676420788513497,2.6769514079205692e-05,6.990353722358122e-05,8.20592867967207e-06,805.2955322265625
low_roughness_0387,low_roughness,117.35600280761719,46.9010009765625,4.770051964442246e-05,4.287470437702723e-05,1.5604528016410768e-05,1164.5816650390625,2.4788987502688542e-05,1153.822021484375,2.7629503165371716e-05,2.8546945031848736e-05,5.307982792146504e-05,5.3289146308088675e-05,1.9888282622559927e-05,2.250087163702119e-05,5.461440741783008e-05,3.5494544135872275e-05,4.1807670640992e-05,3.678340362966992e-05,1.8192176867160015e-05,3.530532922013663e-05
medium_roughness_0031,medium_roughness,117.35600280761719,46.9010009765625,1466.8199462890625,1180.6744384765625,5.916855116083752e-06,1368.8895263671875,5.141321707924362e-06,1429.81396484375,1069.81005859375,9.002945262182038e-06,3.934579581255093e-05,4.38770730397664e-05,22.08478355407715,1.0371079042670317e-05,8.154100214596838e-05,2.234813837276306e-05,527.4224853515625,1.4339084373204969e-05,1151.8741455078125,1.2093252735212445e-05
high_roughness_0242,high_roughness,117.35600280761719,46.9010009765625,1260.1417236328125,0.00015664445527363569,1.7385546016157605e-05,1075.4486083984375,2.7629450414679013e-05,1196.3758544921875,623.5404663085938,5.476946898852475e-05,0.00021218704932834953,0.00025200648815371096,0.0014071316691115499,5.647577199852094e-05,0.0004569843877106905,0.00012168995453976095,0.20538537204265594,9.342007979284972e-05,754.4977416992188,6.576081068487838e-05
low_roughness_0072,low_roughness,117.35600280761719,46.9010009765625,1427.7261962890625,1407.2554931640625,707.9902954101562,1274.423583984375,1.2133731615904253e-05,1346.914306640625,281.0046081542969,0.00025999065837822855,97.41504669189453,0.0011643465841189027,90.3895034790039,0.00043054198613390326,9.128113746643066,0.000920370570383966,130.68002319335938,0.00039814371848478913,283.9027404785156,0.0004290164215490222
high_roughness_0320,high_roughness,117.35600280761719,46.9010009765625,8.043691195780411e-06,1.9244283976149745e-05,9.30056776269339e-05,1.389137287333142e-05,1074.4228515625,0.00011487083975225687,0.0002713527937885374,0.00011428147263359278,0.0005723980139009655,0.000909945520106703,0.00046146116801537573,0.00015181422349996865,0.0008421618258580565,0.0003244640538468957,0.0010023772483691573,0.00014238603762350976,0.00027571344980970025,0.0001733932876959443
low_roughness_0381,low_roughness,117.35600280761719,46.9010009765625,1.0896984349528793e-05,5.473558121593669e-05,0.0009908858919516206,2.5969378839363344e-05,1317.6434326171875,9.674475222709589e-06,0.0001311529049417004,0.0012520109303295612,0.0008047023438848555,6.869718551635742,0.00016518929623998702,10.124787330627441,0.0005903393612243235,0.0017377547919750214,0.0003135313745588064,0.0003605567035265267,9.262702224077657e-05,107.43221282958984
