profile,family,spring_00,spring_01,spring_02,spring_03,spring_04,spring_05,spring_06,spring_07,spring_08,spring_09,spring_10,spring_11,spring_12,spring_13,spring_14,spring_15,spring_16,spring_17,spring_18,spring_19,spring_20,spring_21,spring_22,spring_23,spring_24,spring_25,spring_26,spring_27,spring_28,spring_29
high_roughness_0144,high_roughness,85.0,85.0,100.0,100.0,0.00013085032696835697,1289.703369140625,0.0003493448894005269,238.2613067626953,76.36991882324219,2.655762182257604e-05,1208.2698974609375,1.6641495676594786e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.4572867914685048e-05,1530.8341064453125,5.093690924695693e-05,1221.1285400390625,4.8864847485674545e-05,3.3886833989527076e-05
low_roughness_0015,low_roughness,85.0,85.0,100.0,100.0,483.5733642578125,0.003897633170709014,0.005468423943966627,191.23573303222656,0.00280419597402215,0.006115902215242386,0.0018906983314082026,448.6919250488281,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,464.8871154785156,213.56640625,0.002164724050089717,0.002250915626063943,849.1736450195312,0.003392129670828581
low_roughness_0226,low_roughness,85.0,85.0,100.0,100.0,1301.0753173828125,5.462138869916089e-05,0.0001492183655500412,0.0029119548853486776,4.333125616540201e-05,184.9660186767578,2.6237385100102983e-05,1309.3704833984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1324.8038330078125,3.4856897400459275e-05,795.5311279296875,3.1531439162790775e-05,1428.092041015625,1129.2384033203125
low_roughness_0223,low_roughness,85.0,85.0,100.0,100.0,225.34628295898438,0.0004846029041800648,0.00044682255247607827,0.0005460866959765553,0.00046706083230674267,0.00041139693348668516,149.4045867919922,824.38134765625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,850.5416259765625,871.7606811523438,0.0003037960850633681,0.0006488790968433022,734.4127197265625,0.0002955285308416933
medium_roughness_0251,medium_roughness,85.0,85.0,100.0,100.0,0.0005382394301705062,995.7975463867188,161.8832244873047,206.59829711914062,70.70697784423828,0.00012451961811166257,896.5028076171875,0.00016130269796121866,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00020083565323147923,1154.4720458984375,1.5561223335680552e-05,916.6694946289062,0.0007987132994458079,1.4794392882322427e-05
high_roughness_0360,high_roughness,85.0,85.0,100.0,100.0,0.0004373026604298502,0.00021251528232824057,0.00025902752531692386,0.00020863076497334987,0.0002376639749854803,0.00031992464209906757,594.0940551757812,1062.7930908203125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1081.0289306640625,802.6427001953125,651.3863525390625,206.56072998046875,1088.4429931640625,657.4109497070312
high_roughness_0219,high_roughness,85.0,85.0,100.0,100.0,0.0010235384106636047,570.802978515625,158.697265625,0.0007968442514538765,0.0007991535239852965,0.0215474683791399,637.1460571289062,361.6669006347656,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,127.40921783447266,0.001151178264990449,90.32701110839844,668.0311889648438,869.736572265625,309.6001281738281
medium_roughness_0263,medium_roughness,85.0,85.0,100.0,100.0,0.0015762451803311706,341.3538818359375,423.6136474609375,0.0008095342782326043,0.00026871456066146493,0.00016788598441053182,268.0361328125,23.394515991210938,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,108.90653991699219,0.0002471834886819124,1.4649335753347259e-05,436.6463317871094,875.7886962890625,1.3203051821619738e-05
low_roughness_0006,low_roughness,85.0,85.0,100.0,100.0,623.1351318359375,0.00031211035093292594,0.00025297602405771613,0.00012377602979540825,0.0001225325686391443,0.00019122156663797796,1.6451756954193115,888.09423828125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,916.4903564453125,862.6408081054688,8.004769188119099e-05,0.003440514672547579,637.399169921875,8.404716936638579e-05
high_roughness_0220,high_roughness,85.0,85.0,100.0,100.0,0.0009453267557546496,832.0375366210938,209.51417541503906,396.9670715332031,0.02666505053639412,0.00016300981224048883,793.564453125,0.0002717372844927013,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00033741650986485183,883.74853515625,8.9635796030052e-06,827.58837890625,0.00029366498347371817,7.300533525267383e-06
medium_roughness_0049,medium_roughness,85.0,85.0,100.0,100.0,744.9403076171875,0.00017978840332943946,7.090552389854565e-05,698.948974609375,0.00010446363739902154,2.9818171242368408e-05,508.8082580566406,0.00033261964563280344,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,278.5063781738281,1160.3138427734375,1.414033249602653e-06,547.3504638671875,7.661680137971416e-05,4.216033630655147e-06
high_roughness_0076,high_roughness,85.0,85.0,100.0,100.0,0.00025675041251815856,1088.3502197265625,143.4265594482422,0.00034009874798357487,0.0003578606992959976,0.00027034684899263084,1054.5218505859375,9.80643744696863e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00012703778338618577,794.5842895507812,111.9450912475586,1065.365966796875,578.4397583007812,0.0007322152378037572
medium_roughness_0291,medium_roughness,85.0,85.0,100.0,100.0,212.97244262695312,0.0013448424870148301,0.0011391571024432778,0.028906049206852913,105.9950180053711,0.0011152116348966956,421.9776611328125,624.7427368164062,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,648.7001342773438,724.0721435546875,360.9496765136719,220.1322784423828,0.003504561958834529,444.027587890625
medium_roughness_0158,medium_roughness,85.0,85.0,100.0,100.0,534.693115234375,1229.5908203125,5.878685988136567e-05,315.6722106933594,4.81886527268216e-05,7.934822860988788e-06,127.14714050292969,1.615061228221748e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.6955984139931388e-05,246.4527587890625,6.772179403924383e-06,850.488037109375,2.4227207177318633e-05,6.634073088207515e-06
low_roughness_0256,low_roughness,85.0,85.0,100.0,100.0,383.67962646484375,0.010359144769608974,0.02903941087424755,92.4437255859375,0.0015579514438286424,0.04025745391845703,0.003096063621342182,328.1473388671875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,346.74798583984375,83.86747741699219,206.3723602294922,0.003908161073923111,694.9954223632812,300.6240234375
low_roughness_0096,low_roughness,85.0,85.0,100.0,100.0,0.008707534521818161,803.3856811523438,351.3591003417969,430.621337890625,0.0014306259108707309,0.0005299568874761462,568.996337890625,0.000334277399815619,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0004432577406987548,554.5874633789062,2.0284736820030957e-05,635.784423828125,0.00037763058207929134,4.717880074167624e-06
high_roughness_0395,high_roughness,85.0,85.0,100.0,100.0,541.0353393554688,424.72998046875,148.65475463867188,0.00017919465608429164,0.00011213437392143533,0.0003254509356338531,5.740714186686091e-05,225.8148956298828,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,464.65911865234375,0.00010732062946772203,4.751329470309429e-05,6.935420242371038e-05,953.8480834960938,5.0101200031349435e-05
medium_roughness_0026,medium_roughness,85.0,85.0,100.0,100.0,122.60572814941406,0.0003003609599545598,0.00028489751275628805,0.0006786983576603234,0.0006629806593991816,0.00028250939794816077,593.719482421875,929.3369750976562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,956.240478515625,1003.949462890625,86.8007583618164,0.0028925007209181786,698.7140502929688,94.4333724975586
medium_roughness_0111,medium_roughness,85.0,85.0,100.0,100.0,113.74022674560547,0.0006046833004802465,0.0006000890862196684,0.0005978212575428188,0.0005968158366158605,0.0006422697333618999,66.00191497802734,793.3770141601562,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,813.382080078125,751.1917114257812,92.72383117675781,0.0010515988105908036,850.5271606445312,0.005386245436966419
low_roughness_0383,low_roughness,85.0,85.0,100.0,100.0,29.291589736938477,4.5389246224658564e-05,773.04150390625,6.546684016939253e-05,3.416459367144853e-05,32.106468200683594,0.0001050874125212431,1170.0858154296875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1285.6822509765625,4.2379087972221896e-05,1.9587960196076892e-05,0.00017184791795443743,1076.5726318359375,1.238912773260381e-05
low_roughness_0326,low_roughness,85.0,85.0,100.0,100.0,640.0870361328125,0.0016647977754473686,0.0042305877432227135,284.389892578125,0.00810187216848135,65.55803680419922,0.0010402054758742452,661.1463012695312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,669.9973754882812,81.30793762207031,419.15283203125,0.0011893215123564005,762.3516235351562,439.21832275390625
medium_roughness_0050,medium_roughness,85.0,85.0,100.0,100.0,424.9325866699219,0.00448027765378356,0.003953956998884678,80.77054595947266,0.0036551610101014376,0.003545145969837904,0.0037423947360366583,380.09173583984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,404.0135192871094,420.40447998046875,0.00227568787522614,0.004284859634935856,332.4159240722656,0.002143771853297949
high_roughness_0001,high_roughness,85.0,85.0,100.0,100.0,180.8085174560547,0.0010991402668878436,191.8839569091797,0.00023221713490784168,0.00027277108165435493,0.005274564027786255,6.198210030561313e-05,940.2736206054688,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,944.2120971679688,0.0009656871552579105,0.00020490340830292553,5.9776404668809846e-05,1126.160400390625,0.0004335214907769114
high_roughness_0322,high_roughness,85.0,85.0,100.0,100.0,0.0003956108121201396,859.4608764648438,321.9086608886719,0.00013737913104705513,5.78479994146619e-05,1.9871256881742738e-05,0.00211042701266706,0.000388299667974934,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0011388472048565745,3.7620575312757865e-05,9.439243513043039e-06,445.7221984863281,971.1561279296875,8.34235834190622e-06
low_roughness_0281,low_roughness,85.0,85.0,100.0,100.0,0.0005326966638676822,1042.8990478515625,11.306178092956543,272.4118957519531,117.16801452636719,4.237379107507877e-05,942.196044921875,0.0001156928192358464,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00015058204007800668,1310.849609375,1.5526373317698017e-05,965.6763305664062,0.00019373091345187277,1.49975749081932e-05
medium_roughness_0213,medium_roughness,85.0,85.0,100.0,100.0,0.00019958075426984578,360.935302734375,638.3909301757812,0.00010345470946049318,7.524035027017817e-05,1.437184437236283e-05,681.6094360351562,821.5253295898438,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,712.0245361328125,3.507889050524682e-05,2.947497159766499e-05,876.812744140625,1213.3682861328125,2.8646678401855752e-05
low_roughness_0244,low_roughness,85.0,85.0,100.0,100.0,453.73388671875,0.006483498029410839,45.85604476928711,268.0660400390625,31.417760848999023,69.09107971191406,0.0019901811610907316,442.3736877441406,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,454.2320861816406,0.0029379604384303093,3.108321106992662e-05,0.002377851866185665,434.1853332519531,0.00012557735317386687
low_roughness_0135,low_roughness,85.0,85.0,100.0,100.0,3.98250131183886e-06,28.164535522460938,206.9978485107422,8.673607953824103e-05,8.364552923012525e-05,0.0005733459256589413,0.0028730069752782583,687.9798583984375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,706.1397094726562,0.00027365447022020817,5.0229456974193454e-05,431.2830810546875,1178.587646484375,5.394341133069247e-05
low_roughness_0390,low_roughness,85.0,85.0,100.0,100.0,0.0036925459280610085,803.5423583984375,413.51373291015625,96.67726135253906,0.0005785806570202112,0.0004708811757154763,555.7072143554688,0.0003726404975168407,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0005028254818171263,430.6190185546875,1.4145496606943198e-05,619.7901000976562,0.0038138837553560734,8.987231012724806e-06
low_roughness_0298,low_roughness,85.0,85.0,100.0,100.0,0.0015371522167697549,0.0028540014754980803,0.0017859998624771833,0.0012916851555928588,0.0011474514612928033,90.98136138916016,673.2655639648438,402.17694091796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,341.68487548828125,491.0955810546875,734.1251831054688,677.0864868164062,493.7088928222656,418.1736755371094
high_roughness_0270,high_roughness,85.0,85.0,100.0,100.0,1222.249267578125,6.108220259193331e-05,0.00011357648327248171,135.3671112060547,0.0001504112733528018,521.3157958984375,5.2495775889838114e-05,1276.8597412109375,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1290.391357421875,1.9455757865216583e-05,1.72700692928629e-05,6.055071935406886e-05,1267.6494140625,1.8660033674677834e-05
high_roughness_0259,high_roughness,85.0,85.0,100.0,100.0,0.0002216976135969162,878.5199584960938,337.6769104003906,9.445536852581427e-05,5.0738235586322844e-05,3.1020346796140075e-05,0.002741435542702675,55.601531982421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,222.94029235839844,4.0847160562407225e-05,1.080376205209177e-05,606.66748046875,1128.7293701171875,8.517351488990244e-06
medium_roughness_0218,medium_roughness,85.0,85.0,100.0,100.0,0.006394026335328817,527.0611572265625,44.54928970336914,0.004135887138545513,0.001959176268428564,0.0007422700873576105,208.48817443847656,0.004050652962177992,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.012442043982446194,0.0012971366522833705,0.00017952047346625477,282.04730224609375,479.78631591796875,0.0001937512424774468
low_roughness_0324,low_roughness,85.0,85.0,100.0,100.0,702.36376953125,0.001912291394546628,385.4433898925781,310.30377197265625,0.0011534198420122266,124.74903106689453,0.0005750578129664063,705.5819091796875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,724.27783203125,0.00023249453806784004,1.1116230780316982e-05,0.0007047365070320666,850.8236083984375,1.189831891679205e-05
medium_roughness_0297,medium_roughness,85.0,85.0,100.0,100.0,0.00013795480481348932,1107.1441650390625,0.002913055941462517,0.0002990885986946523,436.81683349609375,0.00013294501695781946,1153.291259765625,9.828410111367702e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.00011148546764161438,1285.0313720703125,3.941050454159267e-05,1166.7880859375,7.073317829053849e-05,3.3795080526033416e-05
high_roughness_0092,high_roughness,85.0,85.0,100.0,100.0,0.0001917222107294947,194.1137237548828,0.00012420795974321663,0.0007475086022168398,113.27471160888672,0.00011877372890012339,1126.8382568359375,0.0001465119858039543,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.0001388547825627029,1172.1151123046875,0.03936269134283066,1144.1712646484375,0.0019088591216132045,158.57577514648438
low_roughness_0235,low_roughness,85.0,85.0,100.0,100.0,64.69904327392578,1257.2794189453125,200.281005859375,516.7633666992188,0.0001331000094069168,9.242381565854885e-06,845.4931030273438,2.8659356757998466e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.2827137804124504e-05,686.1218872070312,1.1899316632479895e-05,965.2493286132812,4.90798192913644e-05,1.0883336472033989e-05
high_roughness_0016,high_roughness,85.0,85.0,100.0,100.0,0.2678212821483612,0.0003694460028782487,0.0003387450997252017,0.000540051085408777,0.0004716108669526875,0.0003119660832453519,573.83740234375,874.6193237304688,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,901.5470581054688,950.6074829101562,0.0002463578130118549,0.0008109841728582978,746.3206176757812,0.00023869189317338169
high_roughness_0302,high_roughness,85.0,85.0,100.0,100.0,211.13694763183594,0.0005328716360963881,0.0002952378417830914,0.04669494181871414,196.9807891845703,0.00021438521798700094,319.969482421875,793.1707153320312,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,816.2941284179688,1137.40576171875,8.164954488165677e-05,237.664794921875,0.0012537941802293062,7.93246363173239e-05
low_roughness_0197,low_roughness,85.0,85.0,100.0,100.0,0.0005583649035543203,72.86962127685547,17.103805541992188,0.0005661313771270216,0.0006428565247915685,0.010402952320873737,729.9779663085938,508.6956481933594,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,420.0292663574219,0.015170351602137089,0.0015320690581575036,779.123291015625,957.86376953125,0.0022774378303438425
high_roughness_0385,high_roughness,85.0,85.0,100.0,100.0,4.7690788051113486e-05,0.00011055823415517807,0.00036091392394155264,3.71057067241054e-05,3.389811172382906e-05,254.05618286132812,1139.378173828125,1202.513916015625,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1188.59130859375,5.643308031721972e-05,499.7825927734375,1189.3511962890625,1365.92431640625,998.82763671875
high_roughness_0238,high_roughness,85.0,85.0,100.0,100.0,548.3124389648438,231.4096221923828,5.3023068176116794e-05,0.0004498834896367043,5.8183220971841365e-05,3.0360230084625073e-05,0.0008681067265570164,3.1380732252728194e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,4.605869617080316e-05,305.48468017578125,1.546734529256355e-05,412.5663146972656,4.0450675442116335e-05,1.4689429917780217e-05
low_roughness_0294,low_roughness,85.0,85.0,100.0,100.0,322.3181457519531,0.00025537307374179363,270.802490234375,6.451259832829237e-05,8.838913345243782e-05,7.831787586212158,2.0400400899234228e-05,1143.1329345703125,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1153.528076171875,7.646767335245386e-05,0.00012721343955490738,2.123742160620168e-05,1323.4290771484375,279.1330261230469
low_roughness_0397,low_roughness,85.0,85.0,100.0,100.0,0.00017561024287715554,573.6715087890625,2.0017982024000958e-05,484.6091613769531,40.2824821472168,2.576633050921373e-05,1178.1402587890625,1.1875000382133294e-05,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,2.5173781978082843e-05,1418.635009765625,5.203517866902985e-05,1190.487548828125,4.763092510984279e-05,2.734141526161693e-05
medium_roughness_0353,medium_roughness,85.0,85.0,100.0,100.0,8.540885028196499e-05,0.001113060163334012,821.9927978515625,4.680809797719121e-05,3.47384593624156e-05,4.070227441843599e-05,573.9977416992188,1393.57421875,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,1287.944580078125,1.1768876902351622e-05,1.5528741641901433e-05,971.2763671875,1334.7127685546875,1.5567544323857874e-05
low_roughness_0101,low_roughness,85.0,85.0,100.0,100.0,0.00218005059286952,0.08336003124713898,0.0009080253657884896,43.19532775878906,10.841520309448242,0.001161412219516933,751.05517578125,0.0005086102755740285,75.0,110.0,85.0,115.0,95.0,70.0,75.0,110.0,85.0,115.0,95.0,70.0,0.000544896989595145,885.6099243164062,223.1450653076172,754.283447265625,0.003043283009901643,0.001634836895391345
