profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
medium_roughness_0938,medium_roughness,0.531522,22.003095,59.384419,621.158420,252.287104,120.602889,131.684214,0.000000,17.019124,75.023713
low_roughness_0774,low_roughness,0.428653,18.629086,43.990001,382.711273,214.356580,104.755931,109.600649,0.000000,14.295667,51.033259
medium_roughness_0676,medium_roughness,0.509581,19.773290,58.933766,392.758980,161.291323,73.919464,87.371859,0.000000,10.887926,110.514551
medium_roughness_0245,medium_roughness,0.471988,33.337744,41.591282,540.186055,315.515749,118.242865,197.272884,0.000000,22.304612,89.203946
low_roughness_0530,low_roughness,0.400860,25.581172,60.564328,706.632969,278.665457,151.778850,126.886607,0.000000,18.402692,59.718405
medium_roughness_0610,medium_roughness,0.503506,45.972873,29.835769,875.019555,613.950742,276.811764,337.138978,0.000000,40.250660,70.643643
high_roughness_0928,high_roughness,0.684801,26.707203,56.463563,609.864846,265.513423,125.918786,139.594637,0.000000,17.739243,96.184477
low_roughness_0402,low_roughness,0.382932,19.528424,56.602645,455.002808,197.459182,100.024837,97.434345,0.000000,13.810833,89.096602
medium_roughness_0763,medium_roughness,0.516844,35.873809,47.135340,809.077759,427.716207,221.674145,206.042062,0.000000,28.200845,101.900258
low_roughness_0138,low_roughness,0.315537,55.071644,25.309253,859.379556,641.877012,295.279851,346.597161,0.000000,42.949657,101.967548
high_roughness_0367,high_roughness,0.569230,31.024728,59.063798,872.205687,357.047886,180.149262,176.898625,0.000000,23.816904,117.666377
low_roughness_0168,low_roughness,0.327936,52.499297,33.881791,1051.649808,695.332014,331.483611,363.848404,0.000000,45.701592,78.503627
low_roughness_0819,low_roughness,0.432965,56.896567,35.790844,1291.548776,829.292567,409.510517,419.782050,0.000000,54.883916,90.020131
low_roughness_0681,low_roughness,0.417733,32.172079,49.910775,819.001503,410.231505,215.159663,195.071842,0.000000,27.525619,91.822982
medium_roughness_0526,medium_roughness,0.496542,57.694064,22.727161,974.529631,753.046712,321.814951,431.231761,0.000000,50.237108,100.124432
low_roughness_0701,low_roughness,0.420491,40.255031,29.630738,718.336264,505.487924,228.204814,277.283110,0.000000,33.979831,69.892896
medium_roughness_0776,medium_roughness,0.517807,26.633755,44.833248,527.624500,291.073301,140.532255,150.541046,0.000000,19.420242,71.675602
medium_roughness_0158,medium_roughness,0.464861,26.471170,64.337399,823.310903,293.614086,155.406462,138.207624,0.000000,18.743751,66.979129
high_roughness_0740,high_roughness,0.617761,46.166931,26.217638,698.706535,515.522187,247.658913,267.863273,0.000000,33.496202,107.554563
medium_roughness_0590,medium_roughness,0.501917,38.070273,28.534991,603.987966,431.640055,208.396437,223.243618,0.000000,28.926403,76.196927
low_roughness_0996,low_roughness,0.450056,23.913558,55.274818,602.006190,269.248366,126.923917,142.324448,0.000000,18.347085,55.107044
high_roughness_0038,high_roughness,0.540125,29.721990,56.420086,609.208203,265.492409,130.439140,135.053269,0.000000,17.224838,116.291609
low_roughness_0875,low_roughness,0.439323,26.107322,65.312521,822.748590,285.390740,156.682155,128.708585,0.000000,18.727727,62.923929
medium_roughness_0852,medium_roughness,0.524960,22.115433,68.603220,668.252955,209.809912,85.779981,124.029932,0.000000,14.859347,76.200971
medium_roughness_0535,medium_roughness,0.497599,14.050702,73.363096,552.612970,147.198989,85.211405,61.987584,0.000000,10.225264,49.290152
medium_roughness_0964,medium_roughness,0.533571,27.499006,45.200385,633.815554,347.328486,175.835914,171.492572,0.000000,22.633657,58.821344
high_roughness_0408,high_roughness,0.572488,27.459185,46.440990,527.298250,282.415723,130.510979,151.904744,0.000000,19.860069,70.062651
low_roughness_0967,low_roughness,0.446857,15.838120,55.110595,335.373693,150.547255,88.785866,61.761389,0.000000,10.187410,45.279691
high_roughness_0210,high_roughness,0.554260,14.437918,68.922927,537.337209,166.988675,83.999870,82.988805,0.000000,10.888933,39.473071
medium_roughness_0769,medium_roughness,0.517235,32.159426,48.238061,718.939987,372.137277,177.061446,195.075830,0.000000,25.020779,69.458098
high_roughness_0833,high_roughness,0.642850,14.779034,67.063778,386.565516,127.320076,85.059985,42.260091,0.000000,8.900937,77.548208
low_roughness_0700,low_roughness,0.420426,23.329204,56.204054,592.482859,259.483471,126.164224,133.319246,0.000000,17.082112,59.622849
high_roughness_0814,high_roughness,0.638386,20.741470,56.908451,361.377612,155.723210,91.288111,64.435099,0.000000,10.675111,93.256969
