profile,family,roughness_score,rmse_nm,offload_pct,baseline_energy_burden_j,energy_burden_with_spring_j,net_battery_energy_with_spring_j,braking_energy_with_spring_j,regenerated_energy_with_spring_j,mean_abs_residual_nm,peak_abs_residual_nm
flat_terrain_0109,flat_terrain,0.248571,43.676047,52.022541,1007.490694,483.368434,212.693450,270.674983,0.000000,31.823571,107.989712
rough_terrain_0580,rough_terrain,0.563107,54.468169,0.878363,685.204735,679.186151,352.120094,327.066057,0.000000,45.571904,107.698211
flat_terrain_1919,flat_terrain,0.450021,29.140397,-0.001927,242.035797,242.040461,130.266072,111.774389,0.000000,17.660022,87.401439
mixed_terrain_1018,mixed_terrain,0.498839,41.134950,2.268143,531.076285,519.030716,252.397464,266.633253,0.000000,34.450749,113.906698
rough_terrain_1087,rough_terrain,0.588763,32.328091,39.301206,560.974735,340.504899,189.108487,151.396412,0.000000,23.057630,94.461597
flat_terrain_0935,flat_terrain,0.397161,15.207041,82.767535,843.617636,145.376115,61.763435,83.612680,0.000000,9.900783,72.351877
mixed_terrain_0959,mixed_terrain,0.496134,65.563448,27.981108,1100.802267,792.785599,424.248373,368.537226,0.000000,52.775191,113.576834
rough_terrain_1999,rough_terrain,0.791544,46.646488,16.230132,645.098563,540.398216,285.069495,255.328721,0.000000,35.964578,120.766601
rough_terrain_0072,rough_terrain,0.541988,28.448790,29.239878,418.874478,296.396091,170.454158,125.941933,0.000000,20.479096,63.347537
mixed_terrain_0076,mixed_terrain,0.456547,53.136687,-3.086355,665.674987,686.220080,349.795399,336.424680,0.000000,46.151026,103.175704
mixed_terrain_1952,mixed_terrain,0.536309,35.847389,65.567856,955.600530,329.033753,162.797442,166.236311,0.000000,23.286667,104.372040
rough_terrain_1065,rough_terrain,0.587441,13.809651,68.108761,403.480155,128.674820,72.088077,56.586743,0.000000,8.873485,69.207283
flat_terrain_1109,flat_terrain,0.407834,64.345751,23.499378,1104.841819,845.210860,470.815827,374.395033,0.000000,56.564019,143.872254
mixed_terrain_1042,mixed_terrain,0.499637,35.444841,59.416904,568.030953,230.524544,154.757574,75.766970,0.000000,17.651667,163.855980
flat_terrain_1006,flat_terrain,0.401533,30.301289,18.704254,452.200123,367.619463,205.556708,162.062755,0.000000,25.163617,78.628177
mixed_terrain_1720,mixed_terrain,0.527737,41.809283,12.570248,552.317141,482.889509,273.131218,209.758291,0.000000,33.566308,92.999328
mixed_terrain_1284,mixed_terrain,0.509734,25.641375,3.269290,301.578793,291.719308,139.508339,152.210969,0.000000,18.942948,67.712572
flat_terrain_1568,flat_terrain,0.433636,54.771270,3.516904,743.574274,717.423478,368.644041,348.779437,0.000000,47.509952,84.514683
mixed_terrain_1685,mixed_terrain,0.526196,17.624772,8.975418,239.055413,217.599189,113.488135,104.111055,0.000000,14.162210,34.313879
flat_terrain_0178,flat_terrain,0.288997,8.655217,84.633727,535.880553,82.344870,21.669594,60.675276,0.000000,5.796336,58.839588
rough_terrain_0612,rough_terrain,0.565175,35.132157,25.816529,535.026881,396.901514,236.644312,160.257202,0.000000,27.423769,71.132224
flat_terrain_0890,flat_terrain,0.393880,30.705221,66.876950,761.987377,252.393463,103.174187,149.219277,0.000000,16.563297,91.863811
mixed_terrain_1608,mixed_terrain,0.522776,24.448079,65.123555,743.917413,259.451947,127.530695,131.921252,0.000000,17.555739,62.802830
flat_terrain_1382,flat_terrain,0.423196,45.259788,9.997186,559.849474,503.880282,302.663825,201.216456,0.000000,35.364693,106.322167
rough_terrain_0027,rough_terrain,0.539885,55.342085,43.560665,1128.882814,637.133956,334.211545,302.922411,0.000000,41.193688,102.141203
rough_terrain_1250,rough_terrain,0.598806,36.393404,45.522565,831.309433,452.876059,221.886987,230.989072,0.000000,30.353199,99.984122
mixed_terrain_0773,mixed_terrain,0.488097,20.880005,75.427296,614.856466,151.086860,76.662678,74.424182,0.000000,9.868270,105.496483
rough_terrain_1940,rough_terrain,0.709786,25.683452,37.711868,460.907331,287.090567,149.310940,137.779628,0.000000,18.793593,95.775194
mixed_terrain_1813,mixed_terrain,0.531134,41.205800,33.115893,633.468440,423.689711,228.050748,195.638963,0.000000,28.901381,97.518901
mixed_terrain_0220,mixed_terrain,0.463193,19.328727,40.096621,339.989177,203.665004,101.807741,101.857263,0.000000,13.161697,82.264573
flat_terrain_1439,flat_terrain,0.426291,27.634531,13.170796,325.990379,283.054852,155.363646,127.691206,0.000000,19.734278,91.496637
mixed_terrain_0543,mixed_terrain,0.477589,34.393136,52.186226,568.469211,271.806584,154.119109,117.687475,0.000000,18.681980,176.211249
rough_terrain_1098,rough_terrain,0.589112,26.769865,55.249678,661.650593,296.090769,132.491876,163.598893,0.000000,19.890809,65.443597
flat_terrain_0570,flat_terrain,0.363891,74.737517,36.426656,1502.323746,955.077441,500.523253,454.554189,0.000000,62.280545,108.762175
mixed_terrain_1934,mixed_terrain,0.535645,27.303015,61.854961,717.043192,273.516406,137.895846,135.620560,0.000000,18.231292,68.935740
rough_terrain_1603,rough_terrain,0.635335,39.799042,38.812477,680.300110,416.258783,216.745863,199.512920,0.000000,27.642220,104.941313
flat_terrain_1874,flat_terrain,0.447485,20.322938,45.464334,428.071165,233.451461,105.987824,127.463637,0.000000,15.353981,60.940698
mixed_terrain_0162,mixed_terrain,0.460617,35.500499,39.610883,653.885625,394.875754,198.399054,196.476700,0.000000,25.275648,71.983110
rough_terrain_0667,rough_terrain,0.567595,64.991213,38.281485,1313.751760,810.828074,413.803342,397.024732,0.000000,52.939938,104.341676
mixed_terrain_1293,mixed_terrain,0.510207,77.755648,-5.807295,1033.691530,1093.721045,597.276978,496.444067,0.000000,71.615689,179.706107
mixed_terrain_0579,mixed_terrain,0.479131,61.770098,7.526057,806.586987,745.882794,446.312787,299.570007,0.000000,50.886023,111.434671
mixed_terrain_0529,mixed_terrain,0.476917,15.166262,73.901029,537.243363,140.214987,56.495709,83.719278,0.000000,9.802837,95.831383
flat_terrain_0507,flat_terrain,0.354340,44.672389,1.906788,568.549810,557.708770,292.709507,264.999263,0.000000,36.892525,72.440786
mixed_terrain_1722,mixed_terrain,0.527771,16.387755,47.496291,375.822308,197.320649,99.496874,97.823775,0.000000,12.951497,30.568316
mixed_terrain_0858,mixed_terrain,0.491735,66.208069,24.646002,1058.572394,797.676621,424.170184,373.506437,0.000000,53.242691,109.066616
flat_terrain_1943,flat_terrain,0.450885,38.002711,9.420773,499.651479,452.580445,226.000622,226.579822,0.000000,30.409351,85.147359
mixed_terrain_0768,mixed_terrain,0.487830,35.642508,59.865523,852.446211,342.124830,174.626995,167.497835,0.000000,23.743185,101.117605
flat_terrain_1937,flat_terrain,0.450741,12.480031,77.488186,587.742687,132.311538,61.170239,71.141300,0.000000,8.835215,66.382919
rough_terrain_1141,rough_terrain,0.592126,60.763884,14.199513,879.596868,754.698396,380.626708,374.071689,0.000000,49.326044,107.857455
flat_terrain_0953,flat_terrain,0.398579,10.166703,88.810334,675.158759,75.548012,15.775188,59.772824,0.000000,5.670682,78.755425
flat_terrain_1083,flat_terrain,0.406219,17.633926,65.417260,505.617424,174.856360,84.663361,90.192999,0.000000,11.650920,66.817199
mixed_terrain_1616,mixed_terrain,0.523176,51.806194,4.048600,633.815233,608.154589,319.873807,288.280782,0.000000,39.120439,105.333261
flat_terrain_0164,flat_terrain,0.283815,18.786230,71.196642,655.923182,188.927900,73.348370,115.579530,0.000000,12.917875,92.601643
mixed_terrain_1578,mixed_terrain,0.521665,45.229814,-0.914964,565.964642,571.143017,312.090185,259.052832,0.000000,36.384714,127.792450
flat_terrain_1527,flat_terrain,0.431319,56.206676,3.316636,803.495474,776.846454,408.111420,368.735034,0.000000,50.236371,78.269750
mixed_terrain_0313,mixed_terrain,0.467072,26.242179,41.718394,465.594034,271.355681,145.290064,126.065616,0.000000,18.653133,72.408495
rough_terrain_1815,rough_terrain,0.673797,30.148110,60.702044,809.344236,318.055738,145.676762,172.378977,0.000000,22.147703,93.357685
flat_terrain_0173,flat_terrain,0.287239,12.543709,75.652867,589.447740,143.513624,50.735748,92.777876,0.000000,9.358716,40.265055
rough_terrain_0317,rough_terrain,0.551645,48.455272,44.884512,951.875053,524.630579,244.423611,280.206968,0.000000,33.964119,104.568702
mixed_terrain_1323,mixed_terrain,0.511334,13.423439,72.898509,524.461031,142.136757,67.148028,74.988729,0.000000,9.104537,48.190918
rough_terrain_1774,rough_terrain,0.666147,42.891356,34.241151,656.966173,432.013394,238.591525,193.421869,0.000000,29.339044,112.325781
rough_terrain_1857,rough_terrain,0.684602,57.288317,5.736973,790.216089,744.881604,374.241215,370.640390,0.000000,47.750162,110.381307
flat_terrain_1599,flat_terrain,0.435080,29.482992,32.435211,421.370496,284.698087,158.613128,126.084959,0.000000,19.715295,72.837911
rough_terrain_1232,rough_terrain,0.596977,35.405168,47.452311,712.600991,374.455355,202.893170,171.562185,0.000000,24.740630,118.217907
rough_terrain_0801,rough_terrain,0.573721,17.531501,-12.405611,199.935859,224.739123,117.647226,107.091898,0.000000,14.443229,44.231742
rough_terrain_1206,rough_terrain,0.595794,20.174879,71.367036,584.738608,167.427992,92.071732,75.356261,0.000000,11.516207,121.568767
mixed_terrain_1762,mixed_terrain,0.529283,67.993476,23.865301,1085.897697,826.744948,424.904570,401.840378,0.000000,53.652114,112.618728
flat_terrain_1746,flat_terrain,0.442011,45.787819,-3.501081,550.616863,569.894403,285.359202,284.535202,0.000000,37.813009,107.701706
rough_terrain_1275,rough_terrain,0.600707,26.445921,54.700255,671.161152,304.034289,146.434148,157.600141,0.000000,20.092540,60.866005
flat_terrain_0725,flat_terrain,0.379769,74.571916,-2.105544,1044.112178,1066.096424,569.459284,496.637140,0.000000,70.313686,109.425000
mixed_terrain_0481,mixed_terrain,0.474130,36.549520,35.626838,571.632688,367.978036,200.213543,167.764493,0.000000,24.417362,105.451956
flat_terrain_1524,flat_terrain,0.431127,78.287315,34.701569,1410.359764,920.942791,474.931169,446.011622,0.000000,60.929268,117.063205
rough_terrain_1879,rough_terrain,0.690795,55.294284,10.967090,781.890087,696.139498,371.117237,325.022261,0.000000,45.986135,143.647020
rough_terrain_1019,rough_terrain,0.585282,29.379302,52.285434,661.830394,315.789502,156.759706,159.029796,0.000000,20.657148,58.902019
flat_terrain_1728,flat_terrain,0.441192,9.748052,48.623409,244.426314,125.577908,58.170453,67.407455,0.000000,8.078122,24.866262
mixed_terrain_1715,mixed_terrain,0.527552,29.429201,65.680419,846.692331,290.581261,160.016320,130.564941,0.000000,19.363064,73.160938
mixed_terrain_0992,mixed_terrain,0.497774,9.688087,73.535466,296.375507,78.434396,49.965321,28.469076,0.000000,5.339747,51.352795
mixed_terrain_0611,mixed_terrain,0.480213,27.721429,20.069093,320.539219,256.209905,155.820975,100.388930,0.000000,18.731728,108.889781
mixed_terrain_1079,mixed_terrain,0.501245,48.127971,20.384784,646.397408,514.630694,274.409356,240.221338,0.000000,34.368024,90.679013
mixed_terrain_0078,mixed_terrain,0.456664,41.843546,17.761080,570.428345,469.114111,252.970149,216.143963,0.000000,30.948737,92.267638
flat_terrain_1252,flat_terrain,0.416284,52.537091,11.357894,751.024345,665.723795,369.296450,296.427345,0.000000,44.546777,101.693469
flat_terrain_0577,flat_terrain,0.364803,42.679957,54.973393,1105.491123,497.765143,233.879253,263.885890,0.000000,32.613690,82.489335
rough_terrain_0918,rough_terrain,0.579790,60.189180,28.655703,1036.895848,739.766054,377.363219,362.402835,0.000000,48.003678,96.504221
mixed_terrain_1294,mixed_terrain,0.510233,22.295507,31.103368,230.443567,158.767855,104.620476,54.147379,0.000000,12.328175,100.256483
mixed_terrain_0521,mixed_terrain,0.476404,35.996819,25.241817,552.857865,413.306496,244.937130,168.369365,0.000000,28.477509,80.663898
flat_terrain_0550,flat_terrain,0.361275,22.662343,43.417700,443.358765,250.862585,113.688358,137.174227,0.000000,16.844420,77.700500
rough_terrain_0980,rough_terrain,0.582873,25.816587,63.828025,508.380501,183.891269,100.096986,83.794283,0.000000,13.177702,89.513413
flat_terrain_1180,flat_terrain,0.412056,20.229968,34.138118,390.866630,257.432117,132.242477,125.189640,0.000000,17.114094,38.222624
flat_terrain_0720,flat_terrain,0.379009,16.089280,78.940903,635.861035,133.906593,38.771768,95.134825,0.000000,9.084087,74.543383
flat_terrain_0536,flat_terrain,0.358651,63.370428,23.101309,1044.885270,803.503100,448.532515,354.970585,0.000000,54.193116,95.203420
flat_terrain_1452,flat_terrain,0.426920,29.594031,23.228549,380.563180,292.163876,159.819607,132.344269,0.000000,19.912546,67.465155
flat_terrain_1721,flat_terrain,0.440914,71.570052,34.799312,1302.862613,849.475383,427.049422,422.425961,0.000000,54.370448,114.077596
